HCPCS_Cd,HCPCS_Desc,Brnd_Name,Gnrc_Name,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spndng_Per_Dsg_Unt_2019,Avg_Spndng_Per_Clm_2019,Avg_Spndng_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spndng_Per_Dsg_Unt_2020,Avg_Spndng_Per_Clm_2020,Avg_Spndng_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spndng_Per_Dsg_Unt_2021,Avg_Spndng_Per_Clm_2021,Avg_Spndng_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spndng_Per_Dsg_Unt_2022,Avg_Spndng_Per_Clm_2022,Avg_Spndng_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spndng_Per_Dsg_Unt_2023,Avg_Spndng_Per_Clm_2023,Avg_Spndng_Per_Bene_2023,Outlier_Flag_2023,Avg_DY23_ASP_Price,Chg_Avg_Spndng_Per_Dsg_Unt_22_23,CAGR_Avg_Spnd_Per_Dsg_Unt_19_23
J1931,"Injection, laronidase, 0.1 mg",Aldurazyme,Laronidase,2451717.74,91407,238,18,26.821991095,10301.335042,136206.54111,0,1253057.56,42769,136,,29.298266501,9213.6585294,,0,1525481.03,51358,168,,29.702890105,9080.2442262,,0,903984.66,25763,86,,35.088485813,10511.449535,,0,1026704.26,28496,98,,36.029767687,10476.574082,,0,36.655,0.0268259474,0.0765708391
J1932,"Injection, lanreotide, (cipla), 1 mg",Lanreotide Acetate,Lanreotide Acetate,,,,,,,,,,,,,,,,,,,,,,,,,10005400.25,167249,1399,686,59.823378615,7151.8229092,14585.13156,0,61439878.86,1139388,9479,1838,53.923579027,6481.6836016,33427.572829,0,55.5545,-0.098620301,-0.098620301
J1940,"Injection, furosemide, up to 20 mg",Furosemide,Furosemide,75425.18,88830,48231,26913,0.849095801,1.5638319753,2.8025556423,0,50840.87,75557,39510,21871,0.6728810037,1.2867848646,2.324579123,0,44700.99,70764,36781,21257,0.6316911141,1.2153282945,2.1028832855,0,40221.77,64506.9,33861,20052,0.6235266305,1.1878494433,2.0058732296,0,37592.86,62402.5,31692,18608,0.6024255438,1.1861939922,2.0202525795,0,0.578,-0.033841516,-0.082224054
J1943,"Injection, aripiprazole lauroxil, (aristada initio), 1 mg",Aristada Initio,"Aripiprazole Lauroxil,submicr.",18061.7,6427,12,,2.8102847363,1505.1416667,,1,34615.98,13863,45,28,2.4970049773,769.244,1236.285,0,19918.58,6778,38,24,2.9387105341,524.17315789,829.94083333,0,12014.6,4096,51,27,2.9332519531,235.58039216,444.98518519,0,14326.94,4863,47,22,2.9461114538,304.82851064,651.22454545,0,3.01025,0.0043840423,0.0118699811
J1944,"Injection, aripiprazole lauroxil, (aristada), 1 mg",Aristada,Aripiprazole Lauroxil,176896.86,72171,115,65,2.4510795195,1538.2335652,2721.4901538,0,845101.37,360055,607,163,2.3471452139,1392.2592586,5184.6709816,0,1076315.73,444119,835,210,2.4234849894,1289.0008743,5125.313,0,1357076.27,496231,925,213,2.7347672153,1467.1094811,6371.2500939,0,1424750.44,512010,944,205,2.7826613543,1509.2695339,6950.0021463,0,3.03225,0.0175130588,0.0322282457
J1950,"Injection, leuprolide acetate (for depot suspension), per 3.75 mg",Lupron Depot*,Leuprolide Acetate*,6125195.6,5881,2957,943,1041.5228022,2071.4222523,6495.4354189,0,6502353.25,5864,2937,991,1108.8596947,2213.9439053,6561.4059031,0,6456998.94,5458,3055,922,1183.0338842,2113.5839411,7003.2526464,0,8232154.6,6184,3386,992,1331.2022316,2431.2329002,8298.5429435,0,10345854.8,7380,3842,1108,1401.8773442,2692.8305049,9337.4140794,0,1505.7285,0.0530911915,0.0771106218
J1952,"Leuprolide injectable, camcevi, 1 mg",Camcevi,Leuprolide Mesylate,,,,,,,,,,,,,,,,,,,,,,,,,4571006.19,44886.2,1136,1106,101.83544586,4023.7730546,4132.9169892,0,27482607.76,336926,8051,6318,81.568676089,3413.5644963,4349.8904337,0,84.95925,-0.199014887,-0.199014887
J1953,"Injection, levetiracetam, 10 mg",Keppra*,Levetiracetam*,7228.68,43400,374,60,0.166559447,19.32802139,120.478,0,4335.77,22915,222,67,0.1892109972,19.530495495,64.712985075,0,2716.04,19622,349,91,0.1384181021,7.7823495702,29.846593407,0,3121.28,15195,302,122,0.2054149391,10.335364238,25.584262295,0,2832.29,11466,322,130,0.2470163963,8.795931677,21.786846154,0,0.07725,0.20252401,0.1035426634
J1954,"Injection, leuprolide acetate for depot suspension (cipla), 7.5 mg",Leuprolide Depot,Leuprolide Acetate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043153.22,2743,918,624,380.29647102,1136.3324837,1671.7199038,0,393.7655,,
J1955,"Injection, levocarnitine, per 1 gm",Carnitor,Levocarnitine,31046.4,1569,920,191,19.787380497,33.746086957,162.54659686,0,4611341.64,221708,64682,4925,20.799166652,71.292502396,936.31302335,0,16231025.73,775265,158539,10372,20.936100211,102.37875684,1564.8887129,0,11067746.87,478181,94966,6690,23.145517848,116.54430923,1654.3717294,0,5607416.33,187560,40281,2940,29.896653498,139.20747573,1907.284466,0,33.81,0.2916822036,0.1086860122
J1956,"Injection, levofloxacin, 250 mg",Levofloxacin*,Levofloxacin*,22547.81,17421,7704,2349,1.2942890764,2.9267666147,9.5988974031,0,7316.55,11707,5163,1464,0.6249722388,1.4171121441,4.9976434426,0,6961,9226,4110,1207,0.7544981574,1.6936739659,5.7671913836,0,8991.29,8334,3582,1144,1.0788684905,2.5101312116,7.8595192308,0,7782.31,7376,3146,990,1.0550854121,2.4737158296,7.8609191919,0,0.91375,-0.022044465,-0.049802063
J2001,"Injection, lidocaine hcl for intravenous infusion, 10 mg",Lidocaine HCL In 5% Dextrose,Lidocaine HCL/Dextrose 5 %/PF,15244.6,335533,111138,51282,0.0454339812,0.1371682053,0.2972699973,0,10182.25,284007.7,84589,41477,0.0358520209,0.1203732164,0.2454914772,0,10128.8,305752.9,82909,38411,0.0331274045,0.1221676778,0.2636952956,0,9227.51,272874.5,68979,35996,0.0338159484,0.1337727424,0.2563482054,0,11934.28,265444.8,67616,36242,0.0449595547,0.1765008282,0.3292941891,0,0.02775,0.3295370044,-0.002620812
J2010,"Injection, lincomycin hcl, up to 300 mg",Lincocin*,Lincomycin HCL*,613624.87,51636,36697,24794,11.883663917,16.721390577,24.74892595,0,352793.98,29298,20710,14594,12.041572121,17.034957991,24.173905715,0,299782.59,26353.5,18688,12817,11.375437418,16.041448523,23.389450729,0,268880.65,28072,19225,13307,9.57825057,13.985989597,20.205955512,0,258595.91,25892,17723,12242,9.9874830063,14.59097839,21.123665251,0,10.1675,0.0427251755,-0.042527249
J2020,"Injection, linezolid, 200 mg",Linezolid-0.9% NaCl*,Linezolid In 0.9% Sodium Chlor*,19024.53,1694,345,30,11.23053719,55.143565217,634.151,1,20786.45,1570,240,21,13.23977707,86.610208333,989.83095238,1,6124.05,777,144,13,7.8816602317,42.528125,471.08076923,0,8593.54,962,174,16,8.932993763,49.38816092,537.09625,1,10518.79,1492,341,33,7.0501273458,30.846891496,318.75121212,1,3.44425,-0.210776641,-0.109878876
J2060,"Injection, lorazepam, 2 mg",Ativan*,Lorazepam*,22331.1,28047,27250,9109,0.7962028024,0.8194899083,2.4515424306,0,19411.32,24248.5,23605,7522,0.8005163206,0.8223393349,2.5806062217,0,16206.34,20361.3,19607,6527,0.7959383733,0.826558882,2.4829692048,0,13455.72,15411.5,14880,5485,0.8730960646,0.9042822581,2.4531850501,0,17316.12,13460.5,12892,4664,1.2864395825,1.343167856,3.7127186964,0,0.98675,0.4734227247,0.127434767
J2150,"Injection, mannitol, 25% in 50 ml",Mannitol,Mannitol,47273.21,15806,9721,2472,2.9908395546,4.8629986627,19.123466828,0,26488.78,13064,9027,2205,2.0276163503,2.934394594,12.013052154,0,23846.46,10816,8217,1979,2.2047392751,2.9020883534,12.0497524,0,32028.77,9391,6859,1690,3.4105814077,4.669597609,18.951934911,0,29526.96,6731,4932,1440,4.386712227,5.9868126521,20.504833333,0,4.55075,0.2862065738,0.1004910309
J2175,"Injection, meperidine hydrochloride, per 100 mg",Demerol*,Meperidine HCL*,97459.76,20354.2,17846,8407,4.7881891698,5.4611543203,11.592691804,0,80184.22,13273.5,12024,5984,6.0409251516,6.6686809714,13.399769385,0,70153.3,11601,10640,5587,6.0471769675,6.5933552632,12.556524074,0,55045.32,9027,8531,4723,6.0978531073,6.4523877623,11.654736396,0,55224.45,7524.8,7198,4189,7.3389923985,7.6721936649,13.183206016,0,7.6675,0.2035370924,0.1126697586
J2182,"Injection, mepolizumab, 1 mg",Nucala,Mepolizumab,167412274.21,6109716,57764,7248,27.400991177,2898.2112425,23097.719952,0,189665581.83,7060694,65808,7853,26.862172731,2882.105243,24151.990555,0,210518708.05,7926146,72467,8141,26.560034101,2905.0286068,25859.072356,0,232903955.4,8221630,74024,8541,28.328197134,3146.3303172,27268.932842,0,255126934.38,8791559,78137,8872,29.019532756,3265.1232371,28756.417311,0,29.73375,0.0244045048,0.0144509091
J2185,"Injection, meropenem, 100 mg",Meropenem*,Meropenem*,271646.91,252405,12889,1044,1.0762342664,21.075871674,260.19818966,0,234839.35,270673,11874,999,0.8676127652,19.777610746,235.07442442,0,239571.3,287910,10854,928,0.8321048244,22.072166943,258.15872845,0,222806.12,292033,11961,993,0.7629484339,18.627716746,224.3767573,0,161358.03,272896.2,12339,1024,0.5912798712,13.077075128,157.57620117,0,0.548995897,-0.22500677,-0.139062609
J2248,"Injection, micafungin sodium, 1 mg",Micafungin*,Micafungin Sodium*,285288.32,276690,2024,168,1.0310756442,140.95272727,1698.1447619,0,297978.11,262786,1794,158,1.1339192727,166.09705128,1885.9374051,0,1865929.39,2147432,8202,1381,0.8689119795,227.49687759,1351.1436568,0,206485.36,278296,2635,189,0.7419630897,78.362565465,1092.5151323,0,329891.57,395552,3454,257,0.8340030388,95.510008686,1283.624786,0,0.83275,0.1240492289,-0.051648629
J2250,"Injection, midazolam hydrochloride, per 1 mg",Midazolam HCL*,Midazolam HCL*,74994.04,580280.3,212301,113603,0.1292376115,0.353243932,0.6601413695,0,57647.88,466356.8,171054,89797,0.1236132506,0.3370156793,0.6419800216,0,59468.58,473809.8,171164,90270,0.1255115027,0.34743626,0.6587856431,0,53888.25,349663.2,133060,77283,0.154114731,0.4049921088,0.6972846551,0,49791.17,296863.1,114943,68833,0.1677243484,0.433181403,0.7233619049,0,0.15725,0.0883083486,0.0673375719
J2251,"Injection, midazolam hydrochloride (wg critical care) not therapeutically equivalent to j2250, per 1 mg",Midazolam HCL-0.9% NaCl,Midazolam HCL In 0.9 % NaCl/PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.14,37,19,17,0.3010810811,0.5863157895,0.6552941176,1,0.29875,,
J2260,"Injection, milrinone lactate, 5 mg",Milrinone In 5% Dextrose*,Milrinone Lactate/D5W*,4984545.84,3037276,53010,2626,1.6411237701,94.030293152,1898.1515004,0,4598696.59,3036475,52908,2388,1.5144852469,86.918737998,1925.7523409,0,5011122.4,2629272,46972,2153,1.9058972978,106.68318147,2327.5069206,0,3969180.44,2392146,43235,2049,1.6592550956,91.804797965,1937.1305222,0,4119679.33,2192340,39548,1949,1.8791242827,104.16909401,2113.7400359,0,1.921,0.1325107801,0.0344357998
J2270,"Injection, morphine sulfate, up to 10 mg",Morphine Sulfate (J2270)*,Morphine Sulfate*,95068.5,32430.2,9454,5117,2.9314805336,10.055902264,18.578952511,0,68888.93,24569,8237,4404,2.8038963735,8.3633519485,15.642354678,0,40592.76,12749,6836,4024,3.1839956075,5.9380866004,10.087664016,0,42885.07,12058,6790,3770,3.5565657655,6.315916053,11.375350133,0,45420.08,12349,6007,3441,3.678037088,7.5611919427,13.199674513,0,3.67825,0.0341541056,0.0583572091
J2272,"Injection, morphine sulfate (fresenius kabi) not therapeutically equivalent to j2270, up to 10 mg",Morphine Sulfate (J2272),Morphine Sulfate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417.21,207,125,47,6.8464251208,11.33768,30.153404255,0,7.04375,,
J2274,"Injection, morphine sulfate, preservative-free for epidural or intrathecal use, 10 mg",Duramorph*,Morphine Sulfate/PF*,3165264.76,277968,5820,1879,11.387155212,543.8599244,1684.547504,0,2741485.35,262760,5829,1799,10.433419661,470.31829645,1523.8940245,0,2310625.72,230428,5330,1670,10.027538841,433.51326829,1383.6082156,0,2701029.46,204156.5,4924,1505,13.230190858,548.54375711,1794.7039601,0,2159858.1,179864.5,4560,1384,12.008251211,473.65309211,1560.5911127,0,13.17425,-0.092359941,0.0133655384
J2278,"Injection, ziconotide, 1 microgram",Prialt,Ziconotide Acetate,5645345.74,769536,2138,627,7.3360385219,2640.4797661,9003.7412121,0,4916504.38,643830,1689,523,7.6363393753,2910.8966134,9400.5819885,0,4488249.58,562896,1384,422,7.9734970225,3242.9548988,10635.662512,0,4158857.22,467157,1217,375,8.902482934,3417.3025637,11090.28592,0,3671203.03,411695,1086,314,8.9172883567,3380.4816114,11691.729395,0,9.07225,0.0016630667,0.0500084688
J2280,"Injection, moxifloxacin, 100 mg",Avelox IV*,Moxifloxacin-Sod.Chloride(Iso)*,1585.97,175,54,20,9.0626857143,29.369814815,79.2985,0,7320.3,815,506,275,8.9819631902,14.466996047,26.619272727,0,13156.8,1402,1184,726,9.3843081312,11.112162162,18.12231405,0,15118.31,1625,1570,1006,9.3035753846,9.6294968153,15.028141153,0,28762.56,2920,2854,1756,9.8501917808,10.07798178,16.379589977,0,10.0655,0.0587533689,0.0210498403
J2300,"Injection, nalbuphine hydrochloride, per 10 mg",Nalbuphine HCL,Nalbuphine HCL,54808.01,19317,14244,3770,2.8372940933,3.8477962651,14.537933687,0,10543.4,3658,2786,1078,2.8822854019,3.7844221106,9.7805194805,0,16222.23,5226.5,3814,1092,3.1038419592,4.2533377032,14.855521978,0,14736.92,5193,3772,941,2.8378432505,3.9069247084,15.660913921,0,11862.56,4399,2991,603,2.6966492385,3.9660849214,19.672570481,0,2.806,-0.049753986,-0.012629775
J2305,"Injection, nitroglycerin, 5 mg",Nitroglycerin*,Nitroglycerin*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.13,729,183,163,1.2717832647,5.066284153,5.6879141104,0,1.295,,
J2310,"Injection, naloxone hydrochloride, per 1 mg",Naloxone HCL*,Naloxone HCL*,9980.52,646.8,589,354,15.430612245,16.944855688,28.193559322,0,7243.46,502,462,256,14.429203187,15.678484848,28.294765625,1,4948.58,411.6,400,252,12.022789116,12.37145,19.637222222,0,2459.48,221.8,208,182,11.088728584,11.824423077,13.513626374,0,1630.57,168,130,129,9.7057738095,12.542846154,12.640077519,0,9.3405,-0.124717163,-0.109442938
J2315,"Injection, naltrexone, depot form, 1 mg",Vivitrol,Naltrexone Microspheres,1573249.15,562618,1804,586,2.796300776,872.08932927,2684.7255119,0,1711448.42,604933,1867,559,2.8291536749,916.68367434,3061.6250805,0,2075657.96,730306,2225,586,2.8421756907,932.87998202,3542.07843,0,2478784.66,753269.4,2361,600,3.2907013878,1049.8876154,4131.3077667,0,2324438.02,671963,1999,546,3.4591756094,1162.8004102,4257.2124908,0,3.841,0.0511970555,0.0546228621
J2323,"Injection, natalizumab, 1 mg",Tysabri,Natalizumab,221813387.57,12762153,42885,5147,17.380561694,5172.2837255,43095.664964,0,217864710.49,11690059,39139,4613,18.636750293,5566.4352817,47228.421958,0,208017215.34,10291813,34746,4208,20.211911676,5986.7960439,49433.748893,0,204974045.35,8967565,30594,3684,22.857268986,6699.8119027,55638.99168,0,184186605.31,7827200,26398,3162,23.531608405,6977.2939355,58250.033305,0,24.318,0.0295021868,0.0786907417
J2327,"Injection, risankizumab-rzaa, intravenous, 1 mg",Skyrizi*,Risankizumab-Rzaa*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41263285.68,2740645,4845,1978,15.056049098,8516.674031,20861.115106,0,15.598,,
J2329,"Injection, ublituximab-xiiy, 1mg",Briumvi,Ublituximab-Xiiy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4963901.36,75662,249,147,65.606266818,19935.346827,33768.036463,0,67.078,,
J2350,"Injection, ocrelizumab, 1 mg",Ocrevus,Ocrelizumab,623281824.87,11211884,22782,11806,55.591176726,27358.520976,52793.649405,0,618776536.6,11222845,21157,11901,55.135443517,29246.894011,51993.659071,0,608203406.64,11909212,21970,12327,51.069995785,27683.359428,49339.126036,0,693652843.92,12044961,22094,12317,57.588633448,31395.530186,56316.704061,0,697178191.24,12001443,21842,12154,58.091197137,31919.155354,57362.036469,0,60.14575,0.0087267862,0.0110581047
J2353,"Injection, octreotide, depot form for intramuscular injection, 1 mg",Sandostatin Lar Depot,"Octreotide Acetate,mi-Spheres",432267203.8,2414600,82854,9986,179.0222827,5217.2158713,43287.322632,0,445230562.01,2412753,82647,9807,184.53217632,5387.1351895,45399.261957,0,432652274.02,2361330,81326,9465,183.22397717,5319.9748422,45710.75267,0,457928102.96,2264979,78093,9130,202.17763739,5863.8815638,50156.418725,0,446769581.16,2210951,76372,8966,202.07122689,5849.9133342,49829.308628,0,206.36375,-0.000526322,0.0307405148
J2354,"Injection, octreotide, non-depot form for subcutaneous or intravenous injection, 25 mcg",Octreotide Acetate*,Octreotide Acetate*,52390.03,38016,36,,1.3781047454,1455.2786111,,0,33389.31,21313,91,16,1.5666170882,366.91549451,2086.831875,0,28303.57,29035,39,15,0.9748086792,725.7325641,1886.9046667,0,39135.19,43127,75,27,0.9074405825,521.80253333,1449.4514815,0,52845.68,42713,41,16,1.2372270737,1288.9190244,3302.855,0,1.2524297411,0.3634248871,-0.026598981
J2356,"Injection, tezepelumab-ekko, 1 mg",Tezspire,Tezepelumab-Ekko,,,,,,,,,,,,,,,,,,,,,,,,,31796361.53,1810819,8938,2432,17.559105316,3557.4358391,13074.161813,0,138128728.48,7733031,37559,5522,17.862171829,3677.6465955,25014.25724,0,18.247,0.0172597924,0.0172597924
J2357,"Injection, omalizumab, 5 mg",Xolair,Omalizumab,400228931.94,11945163.7,188460,17926,33.505520895,2123.6810567,22326.728324,0,399808936.82,11612648.5,189704,17884,34.428746967,2107.5408891,22355.677523,0,401920803.09,11610212,192502,17789,34.617869432,2087.8785835,22593.782848,0,419951871.46,11380756,189527,18023,36.900173544,2215.7891565,23300.886171,0,419776545.2,11158845,186817,17787,37.61827906,2246.9932886,23600.18807,0,38.64625,0.0194607626,0.0293679389
J2360,"Injection, orphenadrine citrate, up to 60 mg",Orphenadrine Citrate,Orphenadrine Citrate,79381.72,13258.5,11114,7090,5.9872323415,7.1424977506,11.196293371,0,80020.78,12078,10284,6505,6.6253336645,7.7810949047,12.301426595,0,67004.7,11040,9375,6035,6.0692663043,7.147168,11.102684341,0,50830.99,11324,9648,6095,4.4887839986,5.2685520315,8.3397850697,0,47118.93,7094,6482,4518,6.6420820412,7.2691962357,10.429156707,1,7.719,0.4797063176,0.0262886618
J2401,"Injection, chloroprocaine hydrochloride, per 1 mg",Chloroprocaine HCL*,Chloroprocaine HCL/PF*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.31,2394,113,91,0.0377234754,0.7992035398,0.9924175824,0,0.03875,,
J2405,"Injection, ondansetron hydrochloride, per 1 mg",Ondansetron HCL (J2405)*,Ondansetron HCL*,376420.08,2878930,289823,72209,0.1307499939,1.2987929874,5.2129247047,0,244809.89,2580600.1,261459,58111,0.0948654888,0.9363222914,4.2127977491,0,229988.98,2417673.5,248743,57755,0.0951282214,0.9246048331,3.9821483854,0,198621.5,2225043.5,236705,57178,0.0892663447,0.8391098625,3.4737398999,0,212835.86,2081570.5,228861,57040,0.1022477307,0.9299787207,3.7313439691,0,0.0966625101,0.1454230719,-0.059620831
J2406,"Injection, oritavancin (kimyrsa), 10 mg",Kimyrsa,Oritavancin Diphosphate,,,,,,,,,,,,,,,,,125804.68,3001,33,30,41.920919693,3812.2630303,4193.4893333,0,6048696.28,146839,1244,854,41.192709566,4862.296045,7082.7825293,0,8393711.17,205967,1753,1177,40.752699073,4788.1980434,7131.4453441,0,41.49175,-0.010681756,-0.014032073
J2407,"Injection, oritavancin (orbactiv), 10 mg",Orbactiv,Oritavancin Diphosphate,7082255.93,320492,2663,1842,22.098073992,2659.5027901,3844.8729262,0,5087076.36,234143,1898,1221,21.726365341,2680.2299052,4166.3197052,0,4386715.13,202085,1713,1071,21.707277284,2560.8377875,4095.905817,0,3553178.25,144589,1232,731,24.57433311,2884.0732549,4860.7089603,0,1767868.65,67216,568,363,26.30130698,3112.4448063,4870.1615702,0,26.77625,0.0702755132,0.044493464
J2426,"Injection, paliperidone palmitate extended release (invega sustenna), 1 mg",Invega Hafyera (J2426)*,Paliperidone Palmitate*,20223157.51,2244944,12969,2554,9.008312684,1559.3459411,7918.2292522,0,19035875.84,2019085,11552,2330,9.4279715019,1647.8424377,8169.903794,0,17953540.56,1858646,11278,2173,9.6594728421,1591.9081894,8262.0987391,0,21139371.59,1823525,10989,2085,11.59258666,1923.6847384,10138.787333,0,19775328.01,1584147.1,9936,2007,12.483264976,1990.2705324,9853.1778824,0,13.8845,0.0768317151,0.0849786297
J2427,"Injection, paliperidone palmitate extended release (invega hafyera, or invega trinza), 1 mg",Invega Hafyera (J2427)*,Paliperidone Palmitate*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544001.8,134385,243,141,11.489390929,6353.9168724,10950.367376,0,12.1535,,
J2430,"Injection, pamidronate disodium, per 30 mg",Pamidronate Disodium,Pamidronate Disodium,118172.61,8928,3813,1152,13.236179435,30.992029898,102.58039063,0,70695.25,6315,2671,878,11.194813935,26.467708723,80.518507973,0,52084.47,5491,2297,730,9.4854252413,22.674997823,71.348589041,0,44696.61,4227,1776,580,10.574073811,25.167010135,77.06312069,0,33279.44,3253,1362,442,10.230384261,24.434243759,75.292850679,0,10.3995,-0.032503041,-0.062368207
J2469,"Injection, palonosetron hcl, 25 mcg",Aloxi*,Palonosetron HCL*,72268573.65,7315846,679369,135089,9.8783617985,106.37602489,534.9700838,0,14705981.27,3476115,347964,60167,4.2305796183,42.262938896,244.41938721,0,7130973.16,3218683,322451,56209,2.2154940887,22.114904776,126.86532691,0,3060241.06,2999022,301018,52160,1.020413008,10.166305869,58.670265721,0,2955467.57,2859538,287055,49284,1.0335472269,10.295823344,59.968094513,0,1.04875,0.0128714734,-0.431263175
J2501,"Injection, paricalcitol, 1 mcg",Paricalcitol*,Paricalcitol*,267.26,285,158,44,0.937754386,1.6915189873,6.0740909091,0,201.97,242,156,28,0.8345867769,1.2946794872,7.2132142857,0,234.17,205,184,56,1.1422926829,1.2726630435,4.1816071429,0,10.75,18,18,12,0.5972222222,0.5972222222,0.8958333333,1,332.33,31,30,24,10.720322581,11.077666667,13.847083333,1,0.6777839176,16.950307577,0.8387796445
J2506,"Injection, pegfilgrastim, excludes biosimilar, 0.5 mg",Neulasta*,Pegfilgrastim*,,,,,,,,,,,,,,,,,,,,,,,,,341605921.42,2184614.1,177805,49256,156.36899964,1921.2391182,6935.3159294,0,196458289.04,1952676,156950,43892,100.60977297,1251.7253204,4475.9475312,0,101.37725,-0.356587475,-0.356587475
J2507,"Injection, pegloticase, 1 mg",Krystexxa,Pegloticase,112717932.65,49777,6070,829,2264.4581363,18569.67589,135968.55567,0,142198168.11,56167,6932,858,2531.7031016,20513.296034,165732.13066,0,160197748.46,59022,7234,907,2714.2039995,22145.113141,176623.75795,0,201220452.99,68476,8541,973,2938.5544277,23559.355227,206804.16546,0,246712914.63,79527,9933,1081,3102.2535067,24837.70408,228226.56302,0,3243.084,0.0557073497,0.0818778941
